"","Title","Unit","Area","Price","Type","Decoration","Floor","Orientation","Add"
"380","石坊院 南北通透 无遮挡正规 两居改一 居近地 铁低首付",42982,"57","245","2室1厅1卫","精装修","高层（共6层）","南北向","石坊院小区-昌平县城二手房出售-永安巷"
"381","临近地铁 环境幽雅 周边设施完善 齐全",7857,"70","55","1室1厅1卫","精装修","低层（共6层）","南北向","翠湖新城-沙河二手房出售-翠湖新城"
"382","东环路小区2居室低总价低首付采光好近地 铁",39666,"60","238","2室1厅1卫","精装修","高层（共6层）","东向","东环路小区-昌平县城二手房出售-东环路"
"383","西环里，全部信息，首付不到70万，曾送面积，针实房源",39314,"49","195","2室1厅1卫","精装修","共5层","南向","西环里-昌平县城二手房出售-西环路"
"384","三层带电梯 双南小两居 买房送家具 小区安静",9803,"51","50","2室1厅1卫","精装修","中层（共7层）","南向","蓝天家园-沙河镇二手房出售-沙河于辛庄村口"
"385","小区环境好 干净 设施完善",9090,"55","50","1室1厅1卫","精装修","低层（共6层）","南北向","翠湖新城-沙河二手房出售-翠湖新城"
"386","东环路小区 温馨两居室 业主自住 装修好 开放式厨房",43518,"54","235","2室1厅1卫","精装修","高层（共6层）","东向","东环路小区-昌平县城二手房出售-东环路"
"387","铁佛庵小区 正规南北通透 近 公园",40677,"59","240","2室1厅1卫","精装修","低层（共6层）","南北向","铁佛庵小区-昌平县城二手房出售-东环路"
"388","御路园 方正大三居 全新装修 前后无遮挡 视野好有钥匙",40109,"91","365","3室1厅1卫","精装修","高层（共6层）","南北向","御路园-昌平县城二手房出售-政府街"
"389","稀缺户型 双南小两居 三层带电梯 过度必备",9803,"51","50","2室1厅1卫","精装修","中层（共7层）","南向","蓝天家园-沙河镇二手房出售-于辛庄路"
"390","新新公寓小区 03年建成 电梯房 南北通透",36506,"114","418","2室1厅2卫","精装修","高层（共23层）","南向","新新公寓-昌平县城二手房出售-政府街6号"
"391","五环法式叠拼别墅 私家电梯 私家车库 新房手续 只交契税",52173,"230","1200","3室2厅3卫","毛坯","共4层","南北向","北京玫瑰园-沙河镇二手房出售-高教园中街"
"392","临近沙河水库，两居南向毛坯，随时看房。",7974,"79","63","2室1厅1卫","毛坯","低层（共7层）","南向","巩华家园-沙河镇二手房出售-百沙路"
"393","中海大气独栋别墅 800万 100平宽敞大客厅",40983,"610","2500","5室2厅4卫","豪华装修","共3层","南北向","中海瓦尔登湖-沙河镇二手房出售-定泗路"
"394","北七家温泉花园 南北2居 带30平小院 满5年唯 一 看房随",38313,"83","318","2室2厅1卫","精装修","低层（共6层）","南北向","温泉花园(A...-北七家二手房出售-立汤路"
"395","亢山佳园无 税无抵押 精装 不临街不把边采光好近",37610,"113","425","2室2厅1卫","精装修","中层（共6层）","南北向","亢山佳园-昌平县城二手房出售-府学路10号"
"396","新新公寓 临公园 朝南观景 中楼层两居室",38796,"108","419","2室1厅1卫","精装修","中层（共22层）","南向","新新公寓-昌平县城二手房出售-政府街6号"
"397","两层400独栋别墅，送全地下室，送500庭院，550万",13750,"400","550","6室3厅4卫","毛坯","共3层","南北向","南口别墅-南口二手房出售-亭北路"
"398","145万没错买沙河地铁站旁精装2居室带家具，一梯两户",16111,"90","145","2室2厅1卫","豪华装修","中层（共6层）","南向","五福家园-沙河镇二手房出售-百沙路199号"
"399","南口道北 一居南北通透 户型方正 采光好 房龄新",30516,"42","130","1室1厅1卫","简单装修","高层（共6层）","南北向","南厂住宅西区-南口二手房出售-西民路"
"400","房子10号满五年，业主家庭名下住房。",54303,"61","335","2室1厅1卫","简单装修","高层（共18层）","东向","北街家园六区-沙河二手房出售-西三路"
"401","开盘钜惠~15万套昌平景区精装公寓，国有土地证，家具家电齐",40000,"40","160","1室1厅1卫","豪华装修","中层（共6层）","南向","泰禾昌平拾景...-昌平县城二手房出售-南环南路,近内环西路"
"402","立水桥地铁口 公园内 20000平米 总价50万起",41666,"30","125","1室1厅1卫","精装修","共5层","东向","立水桥北里-北苑二手房出售-立汤路"
"403","公园六号大3居 客厅双卧朝南 落地窗采光好 有钥匙",45925,"108","496","3室2厅2卫","精装修","低层（共23层）","西南向","公园六号-昌平县城二手房出售-昌平区永安西路"
"404","泽杰丽景 精装修 独立客厅 正规两居 低楼层 满五",44186,"86","380","2室1厅1卫","精装修","低层（共6层）","南北向","泽杰丽景-昌平县城二手房出售-鼓楼南街,近永安巷"
"405","京北独栋205万独栋别墅，带车库，大露台 私家庭院随时看房",12058,"170","205","4室3厅4卫","精装修","共2层","南北向","南口别墅-南口二手房出售-亭北路"
"406","北亚花园 学 区 未来科学城 精装二居，好户型2楼层，满5年",41428,"84","348","2室1厅1卫","精装修","低层（共6层）","南向","北亚花园-北七家二手房出售-东北路"
"407","宏福苑南一区成熟小区 人气旺，业主诚售两居205万 看房方便",23837,"86","205","2室1厅1卫","简单装修","高层（共13层）","南向","白各庄新村-沙河二手房出售-定泗路66号"
"408","联排边户别墅  私家花园 私家车库 背山面水天然氧吧",30271,"258","781","4室2厅3卫","简单装修","共3层","南北向","宜山居(别墅...-南邵二手房出售-南环南路"
"409","宏福苑小区中等装修，两室108平200万，可以平移北京户口哦",18518,"108","200","2室1厅1卫","简单装修","低层（共18层）","南北向","白各庄新村-沙河二手房出售-定泗路66号"
"410","宁馨苑 四居室 南北通透 155 售价500万 精装修",32362,"154","500","4室2厅2卫","精装修","高层（共6层）","南北向","宁馨苑-昌平县城二手房出售-龙水路"
"411","花130平的钱，使用130120（阁楼）， 看房有钥匙",55384,"130","720","5室3厅4卫","精装修","高层（共6层）","南北向","金科廊桥水岸-昌平县城二手房出售-南丰路"
"412","东关附近 三居室 带电梯 南北户型 售价400万",44543,"89","400","3室1厅1卫","简单装修","低层（共19层）","南北向","金隅嘉和园-昌平县城二手房出售-昌崔路198号"
"413","北七家 温泉花园 板楼3居 眼镜房 明厨明卫 满5年 一套",28909,"110","318","3室1厅1卫","精装修","中层（共6层）","南北向","温泉花园(B...-北七家二手房出售-立汤路"
"414","沙河地铁精装公寓26平米10万！现房",19200,"50","96","1室1厅1卫","精装修","中层（共6层）","南向","巩华家园南一...-沙河二手房出售-顺沙路8号"
"415","立水桥地铁口400米，总价50万，精装修，送家具家电",41666,"30","125","1室1厅1卫","精装修","共5层","东向","立水桥北里-北苑二手房出售-立汤路"
"416","昌平十三陵养老度假休闲~15万入住，可年返租百分之十",25000,"40","100","1室1厅1卫","精装修","低层（共6层）","南北向","裕祥小区-昌平县城二手房出售-北环路"
"417","珠江壹千栋 三期 惊爆价 精装修 花园500平 2200万",43650,"504","2200","5室3厅5卫","精装修","共2层","南北向","珠江壹千栋-北七家二手房出售-定泗路99号"
"418","东环路小区 两室带一独立客厅 前后无遮挡 户型好 位置好",40455,"79","320","2室1厅1卫","简单装修","高层（共6层）","东西向","东环路小区-昌平县城二手房出售-东环路"
"419","南厂住宅西区3居南北朝向低总价",30323,"74","225","3室1厅1卫","简单装修","低层（共6层）","南北向","南厂住宅西区-南口二手房出售-西民路"
"420","联排边户别墅  私家花园 私家车库 背山面水天然氧吧",30271,"258","781","4室2厅3卫","简单装修","共3层","南北向","宜山居(别墅...-南邵二手房出售-南环南路"
"421","名流花园欧风苑  2层  眼镜户型 大四居  采光充足",29206,"195","572","4室2厅3卫","简单装修","低层（共6层）","南北向","名流花园-北七家二手房出售-北清路,近七星路"
"422","珠江壹千栋 三期 惊爆价 精装修 花园500平 2200万",43650,"504","2200","5室3厅5卫","精装修","共2层","南北向","珠江壹千栋-北七家二手房出售-定泗路99号"
"423","惊爆价2万3平  70年产权7层电梯正规住宅 立水桥地铁旁",42238,"67","283","2室1厅1卫","毛坯","低层（共7层）","南向","立水桥北里-立水桥二手房出售-立汤路"
"424","金隅观澜时代 南向两居室 不临街 户型方正 次新房 近公园",44941,"85","382","2室1厅1卫","精装修","低层（共21层）","南向","金隅观澜时代-昌平县城二手房出售-龙水路38号"
"425","管厂宿舍 精装修 两居室 南北通透 东关站附近",38775,"58","228","2室1厅1卫","精装修","高层（共6层）","南北向","东关管厂宿舍-昌平县城二手房出售-昌平区管厂路"
"426","直降200万 紧邻维多利亚花园  双拼自家花园大 看房有钥匙",48507,"268","1300","4室2厅3卫","简单装修","共2层","南北向","北京玫瑰园-沙河镇二手房出售-高教园中街"
"427","诚意出售昌平南北通透两居大客厅六环边",27629,"89","248","2室1厅1卫","简单装修","共4层","南北向","水屯家园-回龙观二手房出售-水南路"
"428","中海瓦尔登湖 纯天然 大理石 豪华装修  南花园500平米",48117,"478","2300","6室3厅5卫","豪华装修","地下（共2层）","北向","中海瓦尔登湖-沙河二手房出售-定泗路"
"429","金科帕提欧 豪装四居 142平赠20平 住 只卖500万",35211,"142","500","4室2厅2卫","豪华装修","低层（共9层）","南北向","金科帕提欧-小汤山二手房出售-沙顺路91号"
"430","珠江壹仟栋 售价2100万 精装修 花园400平 送家具家电",45161,"465","2100","5室2厅6卫","精装修","共3层","南北向","珠江壹千栋-北七家二手房出售-定泗路99号"
"431","北七家 温泉花园 中间楼层，南北通透全明格局，业主诚心出售",36136,"91","330","2室1厅1卫","简单装修","中层（共6层）","南北向","温泉花园(A...-北七家二手房出售-立汤路"
"432","燕平家园 东西通透大两居 独立小院",41420,"84","350","2室2厅1卫","简单装修","高层（共6层）","东西向","燕平家园-昌平县城二手房出售-东环路"
"433","北京玫瑰园三期 1000平精装独栋大花园1000平",58947,"475","2800","5室2厅3卫","豪华装修","共1层","南北向","北京玫瑰园-沙河镇二手房出售-高教园中街"
"434","肆维花园 复试 送30平 阁楼 有露台  出门东关地铁",30588,"170","520","5室3厅2卫","精装修","高层（共7层）","南北向","建安里小区1...-昌平县城二手房出售-北京市昌平区府学路"
"435","一个电话一套好房一个温馨舒适的家",50000,"260","1300","4室2厅3卫","精装修","共2层","南北向","北京玫瑰园-沙河镇二手房出售-高教园中街"
"436","南口小区 南北通透 采光好 交通便利 购物方便 配套完善",27777,"54","150","2室1厅1卫","简单装修","高层（共6层）","南北向","南厂住宅西区-南口二手房出售-西民路"
"437","七一宿舍 南北通透 独立客厅 全明格局 明亮装潢 看房随时",34183,"98","335","3室1厅1卫","精装修","中层（共6层）","南北向","七一宿舍-昌平县城二手房出售-西环路44号"
"438","翠湖湾145万置业地铁旁90两居室 图片均为拍摄实景",16111,"90","145","2室2厅1卫","精装修","中层（共6层）","南向","五福家园-沙河镇二手房出售-百沙路199号"
"439","北七家 北亚花园 一层带院两居室",43290,"87","380","2室2厅1卫","精装修","低层（共6层）","南北向","北亚花园-北七家二手房出售-东北路"
"440","户型方正，带电梯，南北通透，采光充足",29635,"124","370","3室2厅2卫","精装修","低层（共10层）","南北向","典雅庄园-小汤山二手房出售-顺沙路81号"
